Fondsposition per,"05.Apr.2022"
 
Emittententicker,Name,Sektor,Anlageklasse,Marktwert,Gewichtung (%),Nominalwert,Nominale,Kurs,Standort,Börse,Marktwährung
"DTE","DTE ENERGY","Versorger","Aktien","21.919.216,67","0,05","21.919.216,67","163.223,00","134,29","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"EXPE","EXPEDIA GROUP INC","Zyklische Konsumgüter ","Aktien","21.897.545,70","0,05","21.897.545,70","114.990,00","190,43","Vereinigte Staaten","NASDAQ","USD"
"EXR","EXTRA SPACE STORAGE REIT INC","Immobilien","Aktien","21.819.475,71","0,05","21.819.475,71","106.193,00","205,47","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"MKC","MCCORMICK & CO NON-VOTING INC","Nichtzyklische Konsumgüter","Aktien","21.678.102,63","0,05","21.678.102,63","210.897,00","102,79","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"DHI","D R HORTON INC","Zyklische Konsumgüter ","Aktien","21.652.220,00","0,05","21.652.220,00","292.400,00","74,05","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ANSS","ANSYS INC","IT","Aktien","21.624.929,62","0,05","21.624.929,62","67.777,00","319,06","Vereinigte Staaten","NASDAQ","USD"
"CHD","CHURCH AND DWIGHT INC","Nichtzyklische Konsumgüter","Aktien","21.543.663,50","0,04","21.543.663,50","213.515,00","100,90","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"CPRT","COPART INC","Industrie","Aktien","21.484.554,00","0,04","21.484.554,00","170.040,00","126,35","Vereinigte Staaten","NASDAQ","USD"
"MTCH","MATCH GROUP INC","Kommunikation","Aktien","21.389.143,16","0,04","21.389.143,16","198.121,00","107,96","Vereinigte Staaten","NASDAQ","USD"
"LR","LEGRAND SA","Industrie","Aktien","21.369.995,87","0,04","21.369.995,87","229.679,00","93,04","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"NA","NATIONAL BANK OF CANADA","Financials","Aktien","21.285.289,27","0,04","21.285.289,27","277.931,00","76,58","Kanada","Toronto Stock Exchange","CAD"
"UOB","UNITED OVERSEAS BANK LTD","Financials","Aktien","21.239.922,22","0,04","21.239.922,22","901.451,00","23,56","Singapur","Singapore Exchange","SGD"
"VOLV B","VOLVO CLASS B","Industrie","Aktien","21.221.279,81","0,04","21.221.279,81","1.175.878,00","18,05","Schweden","Nasdaq Omx Nordic","SEK"
"8591","ORIX CORP","Financials","Aktien","21.204.322,03","0,04","21.204.322,03","1.095.490,00","19,36","Japan","Tokyo Stock Exchange","JPY"
"CSGP","COSTAR GROUP INC","Industrie","Aktien","21.158.044,28","0,04","21.158.044,28","315.886,00","66,98","Vereinigte Staaten","NASDAQ","USD"
"TEF","TELEFONICA SA","Kommunikation","Aktien","21.039.924,49","0,04","21.039.924,49","4.277.239,00","4,92","Spanien","Bolsa De Madrid","EUR"
"ENPH","ENPHASE ENERGY INC","IT","Aktien","20.944.088,19","0,04","20.944.088,19","99.153,00","211,23","Vereinigte Staaten","NASDAQ","USD"
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Financials","Aktien","20.935.492,69","0,04","20.935.492,69","292.927,00","71,47","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"IT","GARTNER INC","IT","Aktien","20.873.514,68","0,04","20.873.514,68","70.156,00","297,53","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"LH","LABORATORY CORPORATION OF AMERICA","Gesundheitsversorgung","Aktien","20.677.298,25","0,04","20.677.298,25","78.249,00","264,25","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"MOS","MOSAIC","Materialien","Aktien","20.615.037,75","0,04","20.615.037,75","304.281,00","67,75","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"EIX","EDISON INTERNATIONAL","Versorger","Aktien","20.583.934,47","0,04","20.583.934,47","292.843,00","70,29","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"CLNX","CELLNEX TELECOM SA","Kommunikation","Aktien","20.581.144,02","0,04","20.581.144,02","407.170,00","50,55","Spanien","Bolsa De Madrid","EUR"
"EOAN","E.ON N","Versorger","Aktien","20.569.674,12","0,04","20.569.674,12","1.821.292,00","11,29","Deutschland","Xetra","EUR"
"DBK","DEUTSCHE BANK AG","Financials","Aktien","20.531.725,12","0,04","20.531.725,12","1.595.287,00","12,87","Deutschland","Xetra","EUR"
"MDB","MONGODB INC CLASS A","IT","Aktien","20.496.762,72","0,04","20.496.762,72","47.106,00","435,12","Vereinigte Staaten","NASDAQ","USD"
"FRC","FIRST REPUBLIC BANK","Financials","Aktien","20.426.913,84","0,04","20.426.913,84","127.812,00","159,82","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ZM","ZOOM VIDEO COMMUNICATIONS INC CLAS","IT","Aktien","20.302.785,78","0,04","20.302.785,78","166.389,00","122,02","Vereinigte Staaten","NASDAQ","USD"
"ODFL","OLD DOMINION FREIGHT LINE INC","Industrie","Aktien","20.252.056,04","0,04","20.252.056,04","75.197,00","269,32","Vereinigte Staaten","NASDAQ","USD"
"BKR","BAKER HUGHES CLASS A","Energie","Aktien","20.159.589,12","0,04","20.159.589,12","567.556,00","35,52","Vereinigte Staaten","NASDAQ","USD"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Gesundheitsversorgung","Aktien","20.075.453,71","0,04","20.075.453,71","155.467,00","129,13","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"VRSN","VERISIGN INC","IT","Aktien","19.986.034,20","0,04","19.986.034,20","89.463,00","223,40","Vereinigte Staaten","NASDAQ","USD"
"7751","CANON INC","IT","Aktien","19.836.814,73","0,04","19.836.814,73","822.664,00","24,11","Japan","Tokyo Stock Exchange","JPY"
"VMC","VULCAN MATERIALS","Materialien","Aktien","19.832.568,35","0,04","19.832.568,35","108.761,00","182,35","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"FE","FIRSTENERGY CORP","Versorger","Aktien","19.795.741,68","0,04","19.795.741,68","424.437,00","46,64","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"KHC","KRAFT HEINZ","Nichtzyklische Konsumgüter","Aktien","19.772.829,60","0,04","19.772.829,60","499.440,00","39,59","Vereinigte Staaten","NASDAQ","USD"
"ON","ON SEMICONDUCTOR CORP","IT","Aktien","19.716.518,90","0,04","19.716.518,90","353.977,00","55,70","Vereinigte Staaten","NASDAQ","USD"
"SAND","SANDVIK","Industrie","Aktien","19.668.527,93","0,04","19.668.527,93","926.186,00","21,24","Schweden","Nasdaq Omx Nordic","SEK"
"CDW","CDW CORP","IT","Aktien","19.645.712,72","0,04","19.645.712,72","111.112,00","176,81","Vereinigte Staaten","NASDAQ","USD"
"SPLK","SPLUNK INC","IT","Aktien","19.543.025,39","0,04","19.543.025,39","139.027,00","140,57","Vereinigte Staaten","NASDAQ","USD"
"URI","UNITED RENTALS INC","Industrie","Aktien","19.499.695,60","0,04","19.499.695,60","56.980,00","342,22","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"DOV","DOVER CORP","Industrie","Aktien","19.495.353,28","0,04","19.495.353,28","126.659,00","153,92","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"IFC","INTACT FINANCIAL CORP","Financials","Aktien","19.475.612,01","0,04","19.475.612,01","128.855,00","151,14","Kanada","Toronto Stock Exchange","CAD"
"TSCO","TRACTOR SUPPLY","Zyklische Konsumgüter ","Aktien","19.393.208,00","0,04","19.393.208,00","86.384,00","224,50","Vereinigte Staaten","NASDAQ","USD"
"G","ASSICURAZIONI GENERALI","Financials","Aktien","19.350.223,02","0,04","19.350.223,02","875.310,00","22,11","Italien","Borsa Italiana","EUR"
"GWW","WW GRAINGER INC","Industrie","Aktien","19.314.710,10","0,04","19.314.710,10","37.226,00","518,85","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"FANG","DIAMONDBACK ENERGY INC","Energie","Aktien","19.222.850,76","0,04","19.222.850,76","141.887,00","135,48","Vereinigte Staaten","NASDAQ","USD"
"TECK.B","TECK RESOURCES SUBORDINATE VOTING","Materialien","Aktien","19.153.703,65","0,04","19.153.703,65","493.564,00","38,81","Kanada","Toronto Stock Exchange","CAD"
"WPM","WHEATON PRECIOUS METALS CORP","Materialien","Aktien","19.096.701,06","0,04","19.096.701,06","398.347,00","47,94","Kanada","Toronto Stock Exchange","CAD"
"HEIA","HEINEKEN NV","Nichtzyklische Konsumgüter","Aktien","19.063.773,78","0,04","19.063.773,78","200.554,00","95,06","Niederlande","Euronext Amsterdam","EUR"
"HZNP","HORIZON THERAPEUTICS PUBLIC PLC","Gesundheitsversorgung","Aktien","19.037.016,45","0,04","19.037.016,45","177.105,00","107,49","Vereinigte Staaten","NASDAQ","USD"
"DRE","DUKE REALTY REIT CORP","Immobilien","Aktien","19.029.014,20","0,04","19.029.014,20","320.894,00","59,30","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ENGI","ENGIE SA","Versorger","Aktien","19.005.219,79","0,04","19.005.219,79","1.474.424,00","12,89","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"669","TECHTRONIC INDUSTRIES LTD","Industrie","Aktien","18.991.244,64","0,04","18.991.244,64","1.188.500,00","15,98","Hongkong","Hong Kong Exchanges And Clearing Ltd","HKD"
"COO","COOPER INC","Gesundheitsversorgung","Aktien","18.771.592,28","0,04","18.771.592,28","44.639,00","420,52","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"NTRS","NORTHERN TRUST CORP","Financials","Aktien","18.717.246,36","0,04","18.717.246,36","162.012,00","115,53","Vereinigte Staaten","NASDAQ","USD"
"4911","SHISEIDO LTD","Nichtzyklische Konsumgüter","Aktien","18.709.110,35","0,04","18.709.110,35","357.745,00","52,30","Japan","Tokyo Stock Exchange","JPY"
"BBY","BEST BUY INC","Zyklische Konsumgüter ","Aktien","18.682.933,68","0,04","18.682.933,68","201.934,00","92,52","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"SGRO","SEGRO REIT PLC","Immobilien","Aktien","18.676.598,33","0,04","18.676.598,33","1.033.333,00","18,07","Vereinigtes Königreich","London Stock Exchange","GBP"
"ORSTED","ORSTED","Versorger","Aktien","18.650.177,19","0,04","18.650.177,19","147.339,00","126,58","Dänemark","Omx Nordic Exchange Copenhagen A/S","DKK"
"CF","CF INDUSTRIES HOLDINGS INC","Materialien","Aktien","18.627.165,27","0,04","18.627.165,27","181.251,00","102,77","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"UCG","UNICREDIT","Financials","Aktien","18.612.117,10","0,04","18.612.117,10","1.764.334,00","10,55","Italien","Borsa Italiana","EUR"
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","IT","Aktien","18.580.122,00","0,04","18.580.122,00","43.850,00","423,72","Vereinigte Staaten","NASDAQ","USD"
"SLHN","SWISS LIFE HOLDING AG","Financials","Aktien","18.580.410,88","0,04","18.580.410,88","28.574,00","650,26","Schweiz","SIX Swiss Exchange","CHF"
"ALB","ALBEMARLE CORP","Materialien","Aktien","18.545.468,50","0,04","18.545.468,50","85.345,00","217,30","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"VMW","VMWARE CLASS A INC","IT","Aktien","18.437.779,29","0,04","18.437.779,29","159.593,00","115,53","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"HPE","HEWLETT PACKARD ENTERPRISE","IT","Aktien","18.433.133,20","0,04","18.433.133,20","1.166.654,00","15,80","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"STE","STERIS","Gesundheitsversorgung","Aktien","18.350.350,20","0,04","18.350.350,20","74.686,00","245,70","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"LEN","LENNAR A CORP","Zyklische Konsumgüter ","Aktien","18.327.337,38","0,04","18.327.337,38","232.374,00","78,87","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"6503","MITSUBISHI ELECTRIC CORP","Industrie","Aktien","18.277.497,97","0,04","18.277.497,97","1.618.911,00","11,29","Japan","Tokyo Stock Exchange","JPY"
"APO","APOLLO GLOBAL MANAGEMENT INC","Financials","Aktien","18.233.795,27","0,04","18.233.795,27","298.279,00","61,13","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ITX","INDUSTRIA DE DISENO TEXTIL INDITEX","Zyklische Konsumgüter ","Aktien","18.218.471,69","0,04","18.218.471,69","831.521,00","21,91","Spanien","Bolsa De Madrid","EUR"
"TDY","TELEDYNE TECHNOLOGIES INC","IT","Aktien","18.211.635,20","0,04","18.211.635,20","37.840,00","481,28","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Immobilien","Aktien","18.202.828,40","0,04","18.202.828,40","86.155,00","211,28","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ML","MICHELIN","Zyklische Konsumgüter ","Aktien","18.184.982,68","0,04","18.184.982,68","138.022,00","131,75","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"8053","SUMITOMO CORP","Industrie","Aktien","18.154.747,68","0,04","18.154.747,68","1.091.365,00","16,63","Japan","Tokyo Stock Exchange","JPY"
"LBRDK","LIBERTY BROADBAND CORP SERIES C","Kommunikation","Aktien","18.128.367,84","0,04","18.128.367,84","130.768,00","138,63","Vereinigte Staaten","NASDAQ","USD"
"MT","ARCELORMITTAL SA","Materialien","Aktien","18.083.764,27","0,04","18.083.764,27","580.791,00","31,14","Frankreich","Euronext Amsterdam","EUR"
"ETR","ENTERGY CORP","Versorger","Aktien","17.950.362,01","0,04","17.950.362,01","147.971,00","121,31","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"PARA","PARAMOUNT GLOBAL CLASS B","Kommunikation","Aktien","17.815.418,76","0,04","17.815.418,76","483.589,00","36,84","Vereinigte Staaten","NASDAQ","USD"
"ORA","ORANGE SA","Kommunikation","Aktien","17.808.829,25","0,04","17.808.829,25","1.521.008,00","11,71","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"AEE","AMEREN CORP","Versorger","Aktien","17.785.679,84","0,04","17.785.679,84","187.336,00","94,94","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"GLE","SOCIETE GENERALE SA","Financials","Aktien","17.765.006,98","0,04","17.765.006,98","716.717,00","24,79","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"ESS","ESSEX PROPERTY TRUST REIT INC","Immobilien","Aktien","17.679.360,48","0,04","17.679.360,48","50.663,00","348,96","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"FTS","FORTIS INC","Versorger","Aktien","17.671.517,14","0,04","17.671.517,14","346.699,00","50,97","Kanada","Toronto Stock Exchange","CAD"
"7733","OLYMPUS CORP","Gesundheitsversorgung","Aktien","17.631.578,73","0,04","17.631.578,73","893.500,00","19,73","Japan","Tokyo Stock Exchange","JPY"
"ZS","ZSCALER INC","IT","Aktien","17.618.723,79","0,04","17.618.723,79","73.839,00","238,61","Vereinigte Staaten","NASDAQ","USD"
"LGEN","LEGAL AND GENERAL GROUP PLC","Financials","Aktien","17.614.260,44","0,04","17.614.260,44","4.919.240,00","3,58","Vereinigtes Königreich","London Stock Exchange","GBP"
"4901","FUJIFILM HOLDINGS CORP","IT","Aktien","17.610.024,48","0,04","17.610.024,48","289.961,00","60,73","Japan","Tokyo Stock Exchange","JPY"
"HOLX","HOLOGIC INC","Gesundheitsversorgung","Aktien","17.587.194,24","0,04","17.587.194,24","226.464,00","77,66","Vereinigte Staaten","NASDAQ","USD"
"6971","KYOCERA CORP","IT","Aktien","17.556.431,03","0,04","17.556.431,03","317.114,00","55,36","Japan","Tokyo Stock Exchange","JPY"
"SAMPO","SAMPO","Financials","Aktien","17.558.658,02","0,04","17.558.658,02","349.568,00","50,23","Finnland","Nasdaq Omx Helsinki Ltd.","EUR"
"BT.A","BT GROUP PLC","Kommunikation","Aktien","17.542.030,27","0,04","17.542.030,27","7.235.179,00","2,42","Vereinigtes Königreich","London Stock Exchange","GBP"
"BFB","BROWN FORMAN CORP CLASS B","Nichtzyklische Konsumgüter","Aktien","17.458.029,60","0,04","17.458.029,60","258.064,00","67,65","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"RJF","RAYMOND JAMES INC","Financials","Aktien","17.459.562,24","0,04","17.459.562,24","160.592,00","108,72","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"SWKS","SKYWORKS SOLUTIONS INC","IT","Aktien","17.405.306,88","0,04","17.405.306,88","136.064,00","127,92","Vereinigte Staaten","NASDAQ","USD"
"REP","REPSOL SA","Energie","Aktien","17.405.578,02","0,04","17.405.578,02","1.305.350,00","13,33","Spanien","Bolsa De Madrid","EUR"
"HBAN","HUNTINGTON BANCSHARES INC","Financials","Aktien","17.392.830,09","0,04","17.392.830,09","1.210.357,00","14,37","Vereinigte Staaten","NASDAQ","USD"
"FLT","FLEETCOR TECHNOLOGIES INC","IT","Aktien","17.382.748,50","0,04","17.382.748,50","67.769,00","256,50","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"DOCU","DOCUSIGN INC","IT","Aktien","17.240.615,64","0,04","17.240.615,64","160.572,00","107,37","Vereinigte Staaten","NASDAQ","USD"
"6301","KOMATSU LTD","Industrie","Aktien","17.240.407,37","0,04","17.240.407,37","728.838,00","23,65","Japan","Tokyo Stock Exchange","JPY"
"INVH","INVITATION HOMES INC","Immobilien","Aktien","17.208.181,35","0,04","17.208.181,35","427.745,00","40,23","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"PPL","PPL CORP","Versorger","Aktien","17.192.725,11","0,04","17.192.725,11","598.841,00","28,71","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"AV.","AVIVA PLC","Financials","Aktien","17.122.470,32","0,04","17.122.470,32","2.963.688,00","5,78","Vereinigtes Königreich","London Stock Exchange","GBP"
"NESTE","NESTE","Energie","Aktien","17.092.075,47","0,04","17.092.075,47","371.596,00","46,00","Finnland","Nasdaq Omx Helsinki Ltd.","EUR"
"GEBN","GEBERIT AG","Industrie","Aktien","17.052.544,03","0,04","17.052.544,03","27.868,00","611,90","Schweiz","SIX Swiss Exchange","CHF"
"RF","REGIONS FINANCIAL CORP","Financials","Aktien","17.011.121,40","0,04","17.011.121,40","797.895,00","21,32","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"PLTR","PALANTIR TECHNOLOGIES INC CLASS A","IT","Aktien","17.007.846,63","0,04","17.007.846,63","1.224.467,00","13,89","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"VTR","VENTAS REIT INC","Immobilien","Aktien","16.952.135,20","0,04","16.952.135,20","275.197,00","61,60","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"CSGN","CREDIT SUISSE GROUP AG","Financials","Aktien","16.924.517,54","0,04","16.924.517,54","2.142.103,00","7,90","Schweiz","SIX Swiss Exchange","CHF"
"MLM","MARTIN MARIETTA MATERIALS INC","Materialien","Aktien","16.919.243,43","0,04","16.919.243,43","44.383,00","381,21","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"KEY","KEYCORP","Financials","Aktien","16.917.547,85","0,04","16.917.547,85","792.391,00","21,35","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"SOON","SONOVA HOLDING AG","Gesundheitsversorgung","Aktien","16.913.378,83","0,04","16.913.378,83","40.287,00","419,82","Schweiz","SIX Swiss Exchange","CHF"
"CINF","CINCINNATI FINANCIAL CORP","Financials","Aktien","16.909.594,16","0,04","16.909.594,16","124.997,00","135,28","Vereinigte Staaten","NASDAQ","USD"
"ULTA","ULTA BEAUTY INC","Zyklische Konsumgüter ","Aktien","16.878.487,85","0,04","16.878.487,85","42.371,00","398,35","Vereinigte Staaten","NASDAQ","USD"
"FM","FIRST QUANTUM MINERALS LTD","Materialien","Aktien","16.860.576,92","0,04","16.860.576,92","494.740,00","34,08","Kanada","Toronto Stock Exchange","CAD"
"SYF","SYNCHRONY FINANCIAL","Financials","Aktien","16.859.694,86","0,04","16.859.694,86","478.018,00","35,27","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"8801","MITSUI FUDOSAN LTD","Immobilien","Aktien","16.855.079,15","0,04","16.855.079,15","785.986,00","21,44","Japan","Tokyo Stock Exchange","JPY"
"TRU","TRANSUNION","Industrie","Aktien","16.800.166,88","0,04","16.800.166,88","168.541,00","99,68","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"SWK","STANLEY BLACK & DECKER INC","Industrie","Aktien","16.748.731,20","0,03","16.748.731,20","118.282,00","141,60","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"UPM","UPM-KYMMENE","Materialien","Aktien","16.737.838,00","0,03","16.737.838,00","497.295,00","33,66","Finnland","Nasdaq Omx Helsinki Ltd.","EUR"
"COLO B","COLOPLAST B","Gesundheitsversorgung","Aktien","16.705.152,32","0,03","16.705.152,32","106.059,00","157,51","Dänemark","Omx Nordic Exchange Copenhagen A/S","DKK"
"TEP","TELEPERFORMANCE","Industrie","Aktien","16.682.406,87","0,03","16.682.406,87","43.737,00","381,43","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Aktien","16.669.301,80","0,03","16.669.301,80","224.110,00","74,38","Vereinigte Staaten","NASDAQ","USD"
